Fecha, Hora, Zona de Carga, Precio Zonal ($/MWh), Componente energia ($/MWh), Componente perdidas ($/MWh), Componente Congestion ($/MWh),,
12/04/2025,5,TICUL,940.63,862.11,78.98,-0.46,0,1
12/04/2025,6,TICUL,996.3,926.17,70.68,-0.54,0,1
12/04/2025,7,TICUL,1018.46,954.78,64.26,-0.58,0,1
12/04/2025,8,TICUL,744.33,697,47.73,-0.4,0,1
12/04/2025,9,TICUL,675.69,645.22,31.53,-1.07,0,1
12/04/2025,10,TICUL,675.67,645.39,32.38,-2.11,0,1
12/04/2025,11,TICUL,693.05,657.51,36.97,-1.43,0,1
12/04/2025,12,TICUL,724.68,681.97,44.85,-2.15,0,1
12/04/2025,13,TICUL,727.36,676.45,52.84,-1.94,0,1
12/04/2025,14,TICUL,705.81,647.14,58.61,0.07,0,1
12/04/2025,15,TICUL,715.46,654.81,62.11,-1.46,0,1
12/04/2025,16,TICUL,720.33,646.39,75,-1.06,0,1
12/04/2025,17,TICUL,695.2,612.18,82.58,0.45,0,1
12/04/2025,18,TICUL,1026.44,898.36,136.06,-7.98,0,1
12/04/2025,19,TICUL,1371.64,1207.6,186.03,-21.99,0,1
12/04/2025,20,TICUL,1902.22,1646.54,253.98,1.69,0,1
12/04/2025,21,TICUL,1753.92,1518.63,235.33,-0.04,0,1
12/04/2025,22,TICUL,1296.27,1068.35,212.43,15.49,0,1
12/04/2025,23,TICUL,1397.11,1197.42,201.94,-2.24,0,1
12/04/2025,24,TICUL,1159.82,976.19,189.78,-6.16,0,1
12/04/2025,1,TLAXCALA,889.21,854.25,35.31,-0.35,0,1
12/04/2025,2,TLAXCALA,829.05,795.36,34.01,-0.32,0,1
12/04/2025,3,TLAXCALA,899.44,872.54,27.3,-0.4,0,1
12/04/2025,4,TLAXCALA,865.6,834.92,31.1,-0.42,0,1
12/04/2025,5,TLAXCALA,892.1,862.11,30.51,-0.52,0,1
12/04/2025,6,TLAXCALA,957.67,926.17,32.12,-0.62,0,1
12/04/2025,7,TLAXCALA,986.95,954.78,32.83,-0.66,0,1
12/04/2025,8,TLAXCALA,717.93,697,21.39,-0.45,0,1
12/04/2025,9,TLAXCALA,665.53,645.22,21.46,-1.16,0,1
12/04/2025,10,TLAXCALA,667.66,645.39,24.42,-2.16,0,1
12/04/2025,11,TLAXCALA,684.07,657.51,28.26,-1.7,0,1
12/04/2025,12,TLAXCALA,711.61,681.97,32.17,-2.54,0,1
12/04/2025,13,TLAXCALA,708,676.45,33.85,-2.3,0,1
12/04/2025,14,TLAXCALA,680.68,647.14,33.57,-0.02,0,1
12/04/2025,15,TLAXCALA,687.41,654.81,34.35,-1.75,0,1
12/04/2025,16,TLAXCALA,681.85,646.39,36.75,-1.29,0,1
12/04/2025,17,TLAXCALA,651.27,612.18,38.6,0.49,0,1
12/04/2025,18,TLAXCALA,939.33,898.36,49.63,-8.66,0,1
12/04/2025,19,TLAXCALA,1250.07,1207.6,65.58,-23.11,0,1
12/04/2025,20,TLAXCALA,1744.5,1646.55,95.8,2.15,0,1
12/04/2025,21,TLAXCALA,1601.93,1518.63,83.35,-0.04,0,1
12/04/2025,22,TLAXCALA,1152.34,1068.35,68.02,15.98,0,1
12/04/2025,23,TLAXCALA,1257.38,1197.42,64.67,-4.7,0,1
12/04/2025,24,TLAXCALA,1028.98,976.19,59.76,-6.97,0,1
12/04/2025,1,TUXTLA,894.29,854.25,40.35,-0.31,0,1
12/04/2025,2,TUXTLA,841.01,795.36,45.93,-0.28,0,1
12/04/2025,3,TUXTLA,905.05,872.54,32.87,-0.35,0,1
12/04/2025,4,TUXTLA,890.59,834.92,56.04,-0.37,0,1
12/04/2025,5,TUXTLA,913.1,862.11,51.44,-0.46,0,1
12/04/2025,6,TUXTLA,969.38,926.17,43.76,-0.54,0,1
12/04/2025,7,TUXTLA,1001.47,954.78,47.27,-0.58,0,1
12/04/2025,8,TUXTLA,729.58,697,32.98,-0.4,0,1
12/04/2025,9,TUXTLA,673.85,645.22,29.7,-1.07,0,1
12/04/2025,10,TUXTLA,676.11,645.39,32.82,-2.11,0,1
12/04/2025,11,TUXTLA,694.31,657.51,38.24,-1.43,0,1
12/04/2025,12,TUXTLA,724.81,681.97,44.99,-2.14,0,1
12/04/2025,13,TUXTLA,723.88,676.45,49.36,-1.93,0,1
12/04/2025,14,TUXTLA,698.23,647.14,51.03,0.07,0,1
12/04/2025,15,TUXTLA,708.03,654.81,54.68,-1.46,0,1
12/04/2025,16,TUXTLA,706.95,646.39,61.61,-1.05,0,1
12/04/2025,17,TUXTLA,678.48,612.18,65.85,0.44,0,1
12/04/2025,18,TUXTLA,987.37,898.36,96.98,-7.97,0,1
12/04/2025,19,TUXTLA,1305.81,1207.6,120.19,-21.98,0,1
12/04/2025,20,TUXTLA,1796.09,1646.54,147.85,1.69,0,1
12/04/2025,21,TUXTLA,1648.01,1518.63,129.42,-0.04,0,1
12/04/2025,22,TUXTLA,1214.6,1068.35,130.76,15.49,0,1
12/04/2025,23,TUXTLA,1310.87,1197.42,115.61,-2.16,0,1
12/04/2025,24,TUXTLA,1096.65,976.19,126.61,-6.16,0,1
12/04/2025,1,URUAPAN,893.36,854.25,37.55,1.56,0,1
12/04/2025,2,URUAPAN,829.35,795.36,32.56,1.43,0,1
12/04/2025,3,URUAPAN,909.69,872.54,35.39,1.76,0,1
12/04/2025,4,URUAPAN,868.93,834.92,32.14,1.87,0,1
12/04/2025,5,URUAPAN,896.73,862.11,32.31,2.31,0,1
12/04/2025,6,URUAPAN,966.26,926.17,37.36,2.74,0,1
12/04/2025,7,URUAPAN,998.77,954.78,41.05,2.94,0,1
12/04/2025,8,URUAPAN,729.16,697,30.15,2.01,0,1
12/04/2025,9,URUAPAN,681.43,645.22,33.31,2.9,0,1
12/04/2025,10,URUAPAN,679.18,645.39,33.97,-0.19,0,1
12/04/2025,11,URUAPAN,703.4,657.51,34.54,11.35,0,1
12/04/2025,12,URUAPAN,733.15,681.97,35.42,15.76,0,1
12/04/2025,13,URUAPAN,725.05,676.45,33.92,14.68,0,1
12/04/2025,14,URUAPAN,680.32,647.14,28.91,4.27,0,1
12/04/2025,15,URUAPAN,697.57,654.81,30.88,11.88,0,1
12/04/2025,16,URUAPAN,684.29,646.39,29.06,8.83,0,1
12/04/2025,17,URUAPAN,636.76,612.18,26.14,-1.55,0,1
12/04/2025,18,URUAPAN,960.35,898.36,44.14,17.85,0,1
12/04/2025,19,URUAPAN,1279.25,1207.6,57.22,14.43,0,1
12/04/2025,20,URUAPAN,1702.81,1646.54,74.06,-17.79,0,1
12/04/2025,21,URUAPAN,1592.7,1518.63,73.89,0.19,0,1
12/04/2025,22,URUAPAN,1120.52,1068.35,48.7,3.47,0,1
12/04/2025,23,URUAPAN,1283.78,1197.42,55.28,31.09,0,1
12/04/2025,24,URUAPAN,1046.4,976.19,43.93,26.28,0,1
12/04/2025,1,VDM CENTRO,888.15,854.25,34.06,-0.17,0,1
12/04/2025,2,VDM CENTRO,826.94,795.36,31.73,-0.15,0,1
12/04/2025,3,VDM CENTRO,898.25,872.54,25.91,-0.19,0,1
12/04/2025,4,VDM CENTRO,863.1,834.92,28.38,-0.2,0,1
12/04/2025,5,VDM CENTRO,889.44,862.11,27.58,-0.25,0,1
12/04/2025,6,VDM CENTRO,954.99,926.17,29.12,-0.3,0,1
12/04/2025,7,VDM CENTRO,985.52,954.78,31.06,-0.31,0,1
12/04/2025,8,VDM CENTRO,720.26,697,23.47,-0.21,0,1
12/04/2025,9,VDM CENTRO,670.69,645.22,26.22,-0.75,0,1
12/04/2025,10,VDM CENTRO,673.37,645.39,29.84,-1.87,0,1
12/04/2025,11,VDM CENTRO,691.07,657.51,34.08,-0.51,0,1
12/04/2025,12,VDM CENTRO,718.87,681.97,37.77,-0.88,0,1
12/04/2025,13,VDM CENTRO,714.4,676.45,38.71,-0.76,0,1
12/04/2025,14,VDM CENTRO,685.33,647.14,37.86,0.34,0,1
12/04/2025,15,VDM CENTRO,692.77,654.81,38.48,-0.52,0,1
12/04/2025,16,VDM CENTRO,686.09,646.39,40.08,-0.38,0,1
12/04/2025,17,VDM CENTRO,652.56,612.18,40.09,0.3,0,1
12/04/2025,18,VDM CENTRO,942.03,898.36,49.45,-5.78,0,1
12/04/2025,19,VDM CENTRO,1249.53,1207.6,59.95,-18.02,0,1
12/04/2025,20,VDM CENTRO,1734.57,1646.55,87.63,0.4,0,1
12/04/2025,21,VDM CENTRO,1595.67,1518.63,77.07,-0.02,0,1
12/04/2025,22,VDM CENTRO,1142.6,1068.35,61.19,13.06,0,1
12/04/2025,23,VDM CENTRO,1254.13,1197.42,58.23,-1.51,0,1
12/04/2025,24,VDM CENTRO,1025.13,976.19,52.66,-3.73,0,1
12/04/2025,1,VDM NORTE,886.68,854.25,32.6,-0.17,0,1
12/04/2025,2,VDM NORTE,825.67,795.36,30.46,-0.15,0,1
12/04/2025,3,VDM NORTE,897.18,872.54,24.83,-0.19,0,1
12/04/2025,4,VDM NORTE,861.96,834.92,27.24,-0.2,0,1
12/04/2025,5,VDM NORTE,888.44,862.11,26.58,-0.25,0,1
12/04/2025,6,VDM NORTE,953.87,926.17,28,-0.3,0,1
12/04/2025,7,VDM NORTE,983.9,954.78,29.43,-0.31,0,1
12/04/2025,8,VDM NORTE,719.1,697,22.32,-0.21,0,1
12/04/2025,9,VDM NORTE,669.58,645.23,25.1,-0.75,0,1
12/04/2025,10,VDM NORTE,672.17,645.4,28.61,-1.84,0,1
12/04/2025,11,VDM NORTE,689.47,657.51,32.49,-0.53,0,1
12/04/2025,12,VDM NORTE,717.06,681.97,35.98,-0.9,0,1
12/04/2025,13,VDM NORTE,712.56,676.45,36.9,-0.78,0,1
12/04/2025,14,VDM NORTE,683.49,647.14,36.03,0.32,0,1
12/04/2025,15,VDM NORTE,690.79,654.81,36.51,-0.54,0,1
12/04/2025,16,VDM NORTE,684.04,646.39,38.04,-0.39,0,1
12/04/2025,17,VDM NORTE,650.53,612.18,38.06,0.3,0,1
12/04/2025,18,VDM NORTE,938.66,898.36,46.02,-5.72,0,1
12/04/2025,19,VDM NORTE,1245.18,1207.6,55.33,-17.75,0,1
12/04/2025,20,VDM NORTE,1727.33,1646.55,80.36,0.42,0,1
12/04/2025,21,VDM NORTE,1589.11,1518.63,70.5,-0.02,0,1
12/04/2025,22,VDM NORTE,1137.33,1068.35,56.16,12.82,0,1
12/04/2025,23,VDM NORTE,1248.85,1197.42,53.2,-1.77,0,1
12/04/2025,24,VDM NORTE,1021.41,976.19,48.94,-3.72,0,1
12/04/2025,1,VDM SUR,892.89,854.25,38.78,-0.13,0,1
12/04/2025,2,VDM SUR,831.56,795.36,36.32,-0.12,0,1
12/04/2025,3,VDM SUR,903.35,872.54,30.97,-0.15,0,1
12/04/2025,4,VDM SUR,867.99,834.92,33.22,-0.16,0,1
12/04/2025,5,VDM SUR,894.46,862.11,32.54,-0.2,0,1
12/04/2025,6,VDM SUR,960.46,926.17,34.53,-0.24,0,1
12/04/2025,7,VDM SUR,991.17,954.78,36.64,-0.25,0,1
12/04/2025,8,VDM SUR,724.48,697,27.65,-0.17,0,1
12/04/2025,9,VDM SUR,674.68,645.22,30.15,-0.69,0,1
12/04/2025,10,VDM SUR,677.22,645.39,33.69,-1.86,0,1
12/04/2025,11,VDM SUR,695.16,657.51,37.94,-0.28,0,1
12/04/2025,12,VDM SUR,723.03,681.97,41.62,-0.56,0,1
12/04/2025,13,VDM SUR,718.35,676.45,42.37,-0.47,0,1
12/04/2025,14,VDM SUR,688.79,647.14,41.24,0.42,0,1
12/04/2025,15,VDM SUR,696.49,654.81,41.97,-0.29,0,1
12/04/2025,16,VDM SUR,689.72,646.39,43.54,-0.21,0,1
12/04/2025,17,VDM SUR,655.53,612.18,43.09,0.26,0,1
12/04/2025,18,VDM SUR,947.33,898.36,54.39,-5.42,0,1
12/04/2025,19,VDM SUR,1256.04,1207.6,66.13,-17.68,0,1
12/04/2025,20,VDM SUR,1742.96,1646.55,96.36,0.06,0,1
12/04/2025,21,VDM SUR,1603.95,1518.63,85.34,-0.02,0,1
12/04/2025,22,VDM SUR,1148.42,1068.35,67.11,12.97,0,1
12/04/2025,23,VDM SUR,1262,1197.42,64.62,-0.04,0,1
12/04/2025,24,VDM SUR,1030.79,976.19,57.8,-3.2,0,1
12/04/2025,1,VERACRUZ,886.78,854.25,32.93,-0.4,0,1
12/04/2025,2,VERACRUZ,827.92,795.36,32.93,-0.37,0,1
12/04/2025,3,VERACRUZ,896.07,872.54,23.98,-0.45,0,1
12/04/2025,4,VERACRUZ,865.94,834.92,31.49,-0.48,0,1
12/04/2025,5,VERACRUZ,890.68,862.11,29.16,-0.59,0,1
12/04/2025,6,VERACRUZ,954.04,926.17,28.58,-0.7,0,1
12/04/2025,7,VERACRUZ,983.82,954.78,29.79,-0.75,0,1
12/04/2025,8,VERACRUZ,717.35,697,20.86,-0.51,0,1
12/04/2025,9,VERACRUZ,665.97,645.22,22.01,-1.27,0,1
12/04/2025,10,VERACRUZ,668.47,645.39,25.32,-2.25,0,1
12/04/2025,11,VERACRUZ,685.45,657.51,29.94,-1.99,0,1
12/04/2025,12,VERACRUZ,713.42,681.97,34.39,-2.95,0,1
12/04/2025,13,VERACRUZ,710.83,676.45,37.05,-2.68,0,1
12/04/2025,14,VERACRUZ,684.67,647.14,37.63,-0.1,0,1
12/04/2025,15,VERACRUZ,692.49,654.81,39.73,-2.05,0,1
12/04/2025,16,VERACRUZ,688.21,646.39,43.37,-1.55,0,1
12/04/2025,17,VERACRUZ,658.35,612.18,45.63,0.55,0,1
12/04/2025,18,VERACRUZ,948.5,898.36,59.72,-9.57,0,1
12/04/2025,19,VERACRUZ,1257.46,1207.6,74.71,-24.85,0,1
12/04/2025,20,VERACRUZ,1753.27,1646.55,104.09,2.64,0,1
12/04/2025,21,VERACRUZ,1610.54,1518.63,91.97,-0.05,0,1
12/04/2025,22,VERACRUZ,1166.67,1068.35,81.31,17.02,0,1
12/04/2025,23,VERACRUZ,1268.45,1197.42,76.13,-5.09,0,1
12/04/2025,24,VERACRUZ,1041.61,976.19,73.37,-7.95,0,1
12/04/2025,1,VICTORIA,822.39,854.25,-25.95,-5.91,0,1
12/04/2025,2,VICTORIA,761.54,795.36,-28.41,-5.41,0,1
12/04/2025,3,VICTORIA,829.42,872.54,-36.45,-6.66,0,1
12/04/2025,4,VICTORIA,792.13,834.92,-35.74,-7.06,0,1
12/04/2025,5,VICTORIA,817.58,862.11,-35.8,-8.74,0,1
12/04/2025,6,VICTORIA,875.97,926.17,-39.84,-10.36,0,1
12/04/2025,7,VICTORIA,900.97,954.78,-42.73,-11.08,0,1
12/04/2025,8,VICTORIA,659.1,697,-30.32,-7.57,0,1
12/04/2025,9,VICTORIA,605.56,645.22,-25.25,-14.41,0,1
12/04/2025,10,VICTORIA,605.23,645.39,-23.78,-16.38,0,1
12/04/2025,11,VICTORIA,602.57,657.51,-20.84,-34.1,0,1
12/04/2025,12,VICTORIA,614,681.97,-19.16,-48.81,0,1
12/04/2025,13,VICTORIA,614.14,676.45,-17.36,-44.95,0,1
12/04/2025,14,VICTORIA,622.57,647.14,-16.34,-8.23,0,1
12/04/2025,15,VICTORIA,605.47,654.81,-13.79,-35.55,0,1
12/04/2025,16,VICTORIA,604.22,646.39,-15.78,-26.39,0,1
12/04/2025,17,VICTORIA,600.5,612.18,-18.33,6.65,0,1
12/04/2025,18,VICTORIA,748.36,898.36,-38.18,-111.82,0,1
12/04/2025,19,VICTORIA,904.5,1207.6,-57.75,-245.36,0,1
12/04/2025,20,VICTORIA,1608.52,1646.55,-88.21,50.18,0,1
12/04/2025,21,VICTORIA,1434.99,1518.63,-82.94,-0.7,0,1
12/04/2025,22,VICTORIA,963.48,1068.35,-68.75,-36.12,0,1
12/04/2025,23,VICTORIA,974.85,1197.42,-72.99,-149.58,0,1
12/04/2025,24,VICTORIA,806.32,976.19,-60.78,-109.09,0,1
12/04/2025,1,VILLAHERMOSA,896.85,854.25,42.91,-0.31,0,1
12/04/2025,2,VILLAHERMOSA,842.05,795.36,46.97,-0.28,0,1
12/04/2025,3,VILLAHERMOSA,904.21,872.54,32.02,-0.35,0,1
12/04/2025,4,VILLAHERMOSA,885.83,834.92,51.28,-0.37,0,1
12/04/2025,5,VILLAHERMOSA,906.34,862.11,44.69,-0.46,0,1
12/04/2025,6,VILLAHERMOSA,961.59,926.17,35.97,-0.54,0,1
12/04/2025,7,VILLAHERMOSA,987.57,954.78,33.37,-0.58,0,1
12/04/2025,8,VILLAHERMOSA,716.23,697,19.63,-0.4,0,1
12/04/2025,9,VILLAHERMOSA,659.63,645.22,15.48,-1.07,0,1
12/04/2025,10,VILLAHERMOSA,661.5,645.39,18.21,-2.11,0,1
12/04/2025,11,VILLAHERMOSA,679.54,657.51,23.46,-1.43,0,1
12/04/2025,12,VILLAHERMOSA,709.94,681.97,30.11,-2.15,0,1
12/04/2025,13,VILLAHERMOSA,709.98,676.45,35.47,-1.94,0,1
12/04/2025,14,VILLAHERMOSA,685.84,647.14,38.63,0.07,0,1
12/04/2025,15,VILLAHERMOSA,696.19,654.81,42.84,-1.46,0,1
12/04/2025,16,VILLAHERMOSA,696.42,646.39,51.09,-1.06,0,1
12/04/2025,17,VILLAHERMOSA,669.87,612.18,57.25,0.45,0,1
12/04/2025,18,VILLAHERMOSA,978.66,898.36,88.28,-7.98,0,1
12/04/2025,19,VILLAHERMOSA,1302.1,1207.6,116.48,-21.99,0,1
12/04/2025,20,VILLAHERMOSA,1803.8,1646.54,155.57,1.69,0,1
12/04/2025,21,VILLAHERMOSA,1659.41,1518.63,140.82,-0.04,0,1
12/04/2025,22,VILLAHERMOSA,1221.82,1068.35,137.98,15.49,0,1
12/04/2025,23,VILLAHERMOSA,1320.99,1197.42,125.82,-2.24,0,1
12/04/2025,24,VILLAHERMOSA,1099.39,976.19,129.36,-6.16,0,1
12/04/2025,1,XALAPA,887.06,854.25,33.4,-0.59,0,1
12/04/2025,2,XALAPA,828.1,795.36,33.29,-0.54,0,1
12/04/2025,3,XALAPA,898.23,872.54,26.36,-0.67,0,1
12/04/2025,4,XALAPA,862.95,834.92,28.73,-0.71,0,1
12/04/2025,5,XALAPA,890.49,862.11,29.25,-0.87,0,1
12/04/2025,6,XALAPA,957.37,926.17,32.23,-1.03,0,1
12/04/2025,7,XALAPA,985.29,954.78,31.62,-1.1,0,1
12/04/2025,8,XALAPA,712.95,697,16.71,-0.76,0,1
12/04/2025,9,XALAPA,659.7,645.22,16.15,-1.68,0,1
12/04/2025,10,XALAPA,661.83,645.39,19,-2.56,0,1
12/04/2025,11,XALAPA,676.72,657.51,22.42,-3.21,0,1
12/04/2025,12,XALAPA,703.04,681.97,25.74,-4.68,0,1
12/04/2025,13,XALAPA,700.78,676.45,28.6,-4.28,0,1
12/04/2025,14,XALAPA,675.73,647.14,29.06,-0.47,0,1
12/04/2025,15,XALAPA,681.93,654.81,30.44,-3.33,0,1
12/04/2025,16,XALAPA,676.88,646.39,32.97,-2.48,0,1
12/04/2025,17,XALAPA,648.6,612.18,35.66,0.76,0,1
12/04/2025,18,XALAPA,931.58,898.36,45.8,-12.58,0,1
12/04/2025,19,XALAPA,1241.33,1207.6,64,-30.27,0,1
12/04/2025,20,XALAPA,1750.76,1646.54,99.76,4.45,0,1
12/04/2025,21,XALAPA,1607.92,1518.63,89.36,-0.07,0,1
12/04/2025,22,XALAPA,1158.26,1068.35,69.85,20.06,0,1
12/04/2025,23,XALAPA,1253.29,1197.42,67.1,-11.23,0,1
12/04/2025,24,XALAPA,1023.45,976.19,58.54,-11.28,0,1
12/04/2025,1,ZACAPU,876.01,854.25,20.15,1.6,0,1
12/04/2025,2,ZACAPU,814.7,795.36,17.87,1.47,0,1
12/04/2025,3,ZACAPU,894.81,872.54,20.47,1.81,0,1
12/04/2025,4,ZACAPU,855.38,834.92,18.54,1.91,0,1
12/04/2025,5,ZACAPU,882.91,862.11,18.43,2.37,0,1
12/04/2025,6,ZACAPU,951.7,926.17,22.73,2.81,0,1
12/04/2025,7,ZACAPU,982.74,954.78,24.95,3.01,0,1
12/04/2025,8,ZACAPU,716.25,697,17.2,2.06,0,1
12/04/2025,9,ZACAPU,668.07,645.22,19.87,2.98,0,1
12/04/2025,10,ZACAPU,665.36,645.39,20.1,-0.13,0,1
12/04/2025,11,ZACAPU,689.36,657.51,20.28,11.58,0,1
12/04/2025,12,ZACAPU,718.34,681.97,20.29,16.08,0,1
12/04/2025,13,ZACAPU,710.45,676.45,19.03,14.97,0,1
12/04/2025,14,ZACAPU,666.48,647.14,15,4.34,0,1
12/04/2025,15,ZACAPU,683.62,654.81,16.7,12.11,0,1
12/04/2025,16,ZACAPU,670.31,646.39,14.91,9.01,0,1
12/04/2025,17,ZACAPU,622.44,612.18,11.85,-1.59,0,1
12/04/2025,18,ZACAPU,938.63,898.36,21.87,18.4,0,1
12/04/2025,19,ZACAPU,1250.08,1207.6,27.15,15.33,0,1
12/04/2025,20,ZACAPU,1662.85,1646.54,34.45,-18.15,0,1
12/04/2025,21,ZACAPU,1556.7,1518.63,37.89,0.19,0,1
12/04/2025,22,ZACAPU,1096.78,1068.35,25.15,3.28,0,1
12/04/2025,23,ZACAPU,1259.39,1197.42,29.98,32,0,1
12/04/2025,24,ZACAPU,1026.19,976.19,23.06,26.94,0,1
12/04/2025,1,ZACATECAS,888.3,854.25,33.62,0.43,0,1
12/04/2025,2,ZACATECAS,824.08,795.36,28.33,0.39,0,1
12/04/2025,3,ZACATECAS,904.47,872.54,31.45,0.48,0,1
12/04/2025,4,ZACATECAS,864.05,834.92,28.62,0.51,0,1
12/04/2025,5,ZACATECAS,892.72,862.11,29.98,0.63,0,1
12/04/2025,6,ZACATECAS,960.22,926.17,33.32,0.74,0,1
12/04/2025,7,ZACATECAS,990.04,954.78,34.47,0.8,0,1
12/04/2025,8,ZACATECAS,713.04,697,15.5,0.54,0,1
12/04/2025,9,ZACATECAS,668.43,645.22,13.4,9.8,0,1
12/04/2025,10,ZACATECAS,672.11,645.39,10.56,16.16,0,1
12/04/2025,11,ZACATECAS,629.74,657.51,9.05,-36.82,0,1
12/04/2025,12,ZACATECAS,643.71,681.97,8.23,-46.49,0,1
12/04/2025,13,ZACATECAS,639.27,676.45,7.66,-44.84,0,1
12/04/2025,14,ZACATECAS,622.55,647.14,4.41,-29,0,1
12/04/2025,15,ZACATECAS,622.9,654.81,7.15,-39.07,0,1
12/04/2025,16,ZACATECAS,621.68,646.39,4.31,-29.02,0,1
12/04/2025,17,ZACATECAS,614.69,612.18,3.36,-0.84,0,1
12/04/2025,18,ZACATECAS,988.45,898.36,17.46,72.62,0,1
12/04/2025,19,ZACATECAS,1438.36,1207.6,41.35,189.41,0,1
12/04/2025,20,ZACATECAS,1753,1646.55,55.71,50.75,0,1
12/04/2025,21,ZACATECAS,1574.03,1518.63,55.36,0.05,0,1
12/04/2025,22,ZACATECAS,1092.74,1068.35,28.05,-3.65,0,1
12/04/2025,23,ZACATECAS,1320.34,1197.42,39.99,82.93,0,1
12/04/2025,24,ZACATECAS,1061.54,976.19,25.38,59.96,0,1
12/04/2025,1,ZAMORA,885.45,854.25,29.25,1.95,0,1
12/04/2025,2,ZAMORA,822.54,795.36,25.4,1.79,0,1
12/04/2025,3,ZAMORA,902.73,872.54,27.99,2.2,0,1
12/04/2025,4,ZAMORA,863,834.92,25.75,2.33,0,1
12/04/2025,5,ZAMORA,891.29,862.11,26.29,2.88,0,1
12/04/2025,6,ZAMORA,960.31,926.17,30.73,3.42,0,1
12/04/2025,7,ZAMORA,992.43,954.78,33.99,3.66,0,1
12/04/2025,8,ZAMORA,723.62,697,24.12,2.51,0,1
12/04/2025,9,ZAMORA,675.19,645.22,26.4,3.57,0,1
12/04/2025,10,ZAMORA,669.9,645.39,24.83,-0.32,0,1
12/04/2025,11,ZAMORA,694.94,657.51,23.45,13.99,0,1
12/04/2025,12,ZAMORA,724.33,681.97,22.96,19.4,0,1
12/04/2025,13,ZAMORA,715.59,676.45,21.08,18.06,0,1
12/04/2025,14,ZAMORA,668.57,647.14,16.16,5.27,0,1
12/04/2025,15,ZAMORA,687.08,654.81,17.65,14.62,0,1
12/04/2025,16,ZAMORA,673.07,646.39,15.79,10.89,0,1
12/04/2025,17,ZAMORA,624.07,612.18,13.81,-1.91,0,1
12/04/2025,18,ZAMORA,947.56,898.36,27.36,21.84,0,1
12/04/2025,19,ZAMORA,1261.68,1207.6,37.92,16.16,0,1
12/04/2025,20,ZAMORA,1672.39,1646.55,48.11,-22.26,0,1
12/04/2025,21,ZAMORA,1569.61,1518.63,50.75,0.23,0,1
12/04/2025,22,ZAMORA,1103.34,1068.35,31.69,3.3,0,1
12/04/2025,23,ZAMORA,1277.7,1197.42,40.29,39.99,0,1
12/04/2025,24,ZAMORA,1038.88,976.19,30,32.68,0,1
12/04/2025,1,ZAPOTLAN,873.97,854.25,15.88,3.84,0,1
12/04/2025,2,ZAPOTLAN,810.41,795.36,11.54,3.52,0,1
12/04/2025,3,ZAPOTLAN,888.52,872.54,11.65,4.33,0,1
12/04/2025,4,ZAPOTLAN,849.06,834.92,9.56,4.58,0,1
12/04/2025,5,ZAPOTLAN,876.64,862.11,8.86,5.67,0,1
12/04/2025,6,ZAPOTLAN,944.71,926.17,11.82,6.73,0,1
12/04/2025,7,ZAPOTLAN,976.52,954.78,14.54,7.2,0,1
12/04/2025,8,ZAPOTLAN,710.88,697,8.96,4.93,0,1
12/04/2025,9,ZAPOTLAN,667.66,645.22,15.68,6.76,0,1
12/04/2025,10,ZAPOTLAN,657.11,645.39,14.5,-2.79,0,1
12/04/2025,11,ZAPOTLAN,701.95,657.51,14.47,29.98,0,1
12/04/2025,12,ZAPOTLAN,737.71,681.97,14.35,41.39,0,1
12/04/2025,13,ZAPOTLAN,727.51,676.45,12.45,38.61,0,1
12/04/2025,14,ZAPOTLAN,665.47,647.14,6.35,11.98,0,1
12/04/2025,15,ZAPOTLAN,694.52,654.81,8.33,31.38,0,1
12/04/2025,16,ZAPOTLAN,673.79,646.39,4.05,23.35,0,1
12/04/2025,17,ZAPOTLAN,608.78,612.18,0.41,-3.81,0,1
12/04/2025,18,ZAPOTLAN,944.79,898.36,9.36,37.08,0,1
12/04/2025,19,ZAPOTLAN,1228.82,1207.6,14.63,6.59,0,1
12/04/2025,20,ZAPOTLAN,1609.83,1646.54,9.88,-46.6,0,1
12/04/2025,21,ZAPOTLAN,1539.3,1518.63,20.22,0.46,0,1
12/04/2025,22,ZAPOTLAN,1078.97,1068.35,6.23,4.4,0,1
12/04/2025,23,ZAPOTLAN,1299.84,1197.42,20.49,81.93,0,1
12/04/2025,24,ZAPOTLAN,1049.78,976.19,10.61,62.98,0,1
12/04/2025,1,ZIHUATANEJO,909.69,854.25,54.96,0.48,0,1
12/04/2025,2,ZIHUATANEJO,850.36,795.36,54.57,0.44,0,1
12/04/2025,3,ZIHUATANEJO,925.94,872.54,52.87,0.54,0,1
12/04/2025,4,ZIHUATANEJO,885.93,834.92,50.44,0.57,0,1
12/04/2025,5,ZIHUATANEJO,911.53,862.11,48.71,0.71,0,1
12/04/2025,6,ZIHUATANEJO,981.34,926.17,54.34,0.84,0,1
12/04/2025,7,ZIHUATANEJO,1010.41,954.78,54.73,0.9,0,1
12/04/2025,8,ZIHUATANEJO,739.92,697,42.3,0.63,0,1
12/04/2025,9,ZIHUATANEJO,688.58,645.22,42.8,0.56,0,1
12/04/2025,10,ZIHUATANEJO,690.67,645.39,46.86,-1.58,0,1
12/04/2025,11,ZIHUATANEJO,712.87,657.51,51.15,4.21,0,1
12/04/2025,12,ZIHUATANEJO,738.44,681.97,50.82,5.65,0,1
